"id";"user_id";"kato_2";"kato_2_name";"kato_4";"kato_4_name";"kato_6";"kato_6_name";"form_year";"labour_population";"labour_constant_population";"labour_labour";"labour_government_workers";"labour_private_labour";"labour_private_ogorod";"labour_total_econ_inactive_population";"labour_unemployed";"labour_household_size";"labour_average_income_family";"house_total_dvor";"house_zaselen_dvor";"dh_count";"dx_number_ogorodov";"dx_cx_land";"dx_pashnya";"dx_mnogoletnie";"dx_zelej";"dx_pastbishe";"dx_senokosy";"dx_ogorody";"dx_sad";"dx_urojai";"dx_cucumber";"dx_tomato";"dx_potato";"dx_kapusta";"dx_carrot";"dx_svekla";"dx_sweet_peper";"dx_baklajan";"dx_kabachek";"dx_onion";"dx_chesnok";"dx_redis";"dx_korm";"dx_fruits";"kx_amount";"kz_cx_land";"kx_pansya";"kx_mnogoletnie";"kx_zelej";"kx_pastbishe";"kx_senokosy";"kx_urojai";"kx_zerno";"kx_rice";"kx_maslichnye";"kx_korm";"kx_mnogoletnie_derevo";"kz_cx_land_reserve";"kx_pansya_reserve";"kx_mnogoletnie_reserve";"kx_zelej_reserve";"kx_pastbishe_reserve";"kx_senokosy_reserve";"infrastructure_polivochnaya_sistema_";"infrastructure_polivochnaya_sistema_isused";"infrastructure_polivy";"infrastructure_mtm";"infrastructure_mtm_isused";"infrastructure_slad";"infrastructure_slad_isused";"infrastructure_garage";"infrastructure_garage_isused";"infrastructure_cycsterny";"infrastructure_cycsterny_isused";"infrastructure_transformator";"infrastructure_transformator_isused";"specialization_rastenivodstvo";"animal_dvor";"animal_skot_bird";"animal_cx_land";"animal_pashnya";"animal_mnogolet";"animal_zalej";"animal_pastbisha";"animal_senokos";"animal_ogorod";"animal_sad";"animal_krs_milk";"animal_krs_meat";"animal_sheep";"animal_kozel";"animal_horse";"animal_camel";"animal_pig";"animal_chicken";"animal_gusi";"animal_duck";"animal_induk";"animal_mik_total";"animal_milk_cow";"animal_milkrate_cow";"animal_mil_kozel";"animal_milrate_kozel";"animal_milk_horse";"animal_milkrate_horse";"animal_milk_camel";"animal_milkrate_camel";"animal_meat_total";"animal_meat_cow";"animal_meat_sheep";"animal_meat_horse";"animal_meat_pig";"animal_meat_camel";"animal_meat_chicken";"animal_meat_duck";"animal_meat_gusi";"animal_egg_total";"animal_egg_chicken";"animal_egg_gusi";"animal_egg_perepel";"animal_transformator";"animal_transformator_isused";"specialization_animal";"noncx_sto";"noncx_sto_needs";"noncx_kindergarden";"noncx_kindergarden_needs";"noncx_souvenier";"noncx_souvenier_needs";"noncx_pc_service";"noncx_pc_service_needs";"noncx_store";"noncx_store_needs";"noncx_remont_bytovoi_tech";"noncx_remont_bytovoi_tech_needs";"noncx_metal";"noncx_metal_needs";"noncx_accounting";"noncx_accounting_needs";"noncx_photo";"noncx_photo_needs";"noncx_turism";"noncx_turism_needs";"noncx_rent";"noncx_rent_needs";"noncx_cargo";"noncx_cargo_needs";"noncx_massage";"noncx_massage_needs";"noncx_foodcourt";"noncx_foodcourt_needs";"noncx_cleaning";"noncx_cleaning_needs";"noncx_beuty";"noncx_beuty_needs";"noncx_carwash";"noncx_carwash_needs";"noncx_atelie";"noncx_atelie_needs";"noncx_others";"noncx_others_needs";"noncx_stroika";"noncx_stroika_needs";"noncx_mebel";"noncx_mebel_needs";"noncx_stroi_material";"noncx_stroi_material_needs";"noncx_svarka";"noncx_svarka_needs";"noncx_woodworking";"noncx_woodworking_needs";"noncx_others_uslugi";"noncx_others_needs_uslugi";"manufacture_milk";"manufacture_milk_needs";"manufacture_meat";"manufacture_meat_needs";"manufacture_vegetables";"manufacture_vegetables_needs";"manufacture_mayo";"manufacture_mayo_needs";"manufacture_fish";"manufacture_fish_needs";"manufacture_choco";"manufacture_choco_needs";"manufacture_beer";"manufacture_beer_needs";"manufacture_vodka";"manufacture_vodka_needs";"manufacture_honey";"manufacture_honey_needs";"manufacture_polufabricat";"manufacture_polufabricat_needs";"manufacture_bread";"manufacture_bread_needs";"manufacture_others";"manufacture_others_needs";"credit_amount";"credit_total";"credit_average_total";"credit_zalog";"modified_date";"creation_date"
679;729;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2340";ИНДЕРСКИЙ РАЙОН;"234037";ЖАРСУАТСКИЙ С.О.;"";3011;3011;1602;410;1116;76;1409;56;5;150000;532;532;0;0;357.00;481695.00;481695.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;7.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25;17170.00;2659.00;0.00;2.00;14509.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;1;"";532;321;0.00;481695.00;481695.00;0.00;0.00;0.00;0.00;0.00;0;2169;6739;2665;2086;699;0;0;0;0;0;94.00;94.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;25;215625000;0;25.00;;
680;730;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2340";ИНДЕРСКИЙ РАЙОН;"234043";КОКТОГАЙСКИЙ С.О.;"";2735;2735;1445;410;745;290;1290;53;6;120000;503;503;0;0;150.00;19434.00;17.00;0.00;17245.00;40.00;193.00;0.00;220.00;62.00;0.00;92.00;92.00;14.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150;19434.00;2132.00;17.00;0.00;17245.00;40.00;193.00;0.00;0.00;0.00;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;0;"";503;314;0.00;19434.00;17.00;0.00;17245.00;40.00;193.00;0.00;0;3208;10897;4073;3961;1212;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;44;2000000;0;35.00;;
681;731;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2340";ИНДЕРСКИЙ РАЙОН;"234045";С.О. ЕСБОЛ;"";5140;5140;2878;2315;410;410;2262;102;7;150000;978;978;0;0;545.00;847448.00;0.00;0.00;0.00;2540.00;2300000.00;0.00;2300000.00;60.00;30.00;80.00;10.00;30.00;10.00;195.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;15;86500.00;500.00;0.00;24500.00;51500.00;5000.00;510.00;0.00;0.00;0.00;0.00;0.00;86510.00;510.00;0.00;25000.00;56000.00;5000.00;1;1;0.00;0;0;0;0;1;0;0;0;0;0;"";978;503;0.00;847448.00;0.00;0.00;0.00;2540.00;2300000.00;0.00;2132;1061;18544;2290;1322;565;0;0;0;0;0;25006.00;25000.00;99.98;0.00;0.00;1.00;0.00;5.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;"";0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;42;40240000;8500000;42.00;;
682;732;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2340";ИНДЕРСКИЙ РАЙОН;"234047";ОРЛИКОВСКИЙ С.О.;"";3118;3118;1702;1604;33;47;346;35;6;100000;524;524;0;0;7800.00;2600.00;1000.00;1400.00;1200.00;800.00;370000.00;0.00;370000.00;166.00;2475.00;3500.00;528.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17;76558.00;37062.00;0.00;6.00;36890.00;2600.00;10.00;0.00;0.00;0.00;0.00;0.00;76724.00;37062.00;10.00;162.00;36890.00;2600.00;1;1;0.00;0;0;0;0;1;0;0;1;1;0;"";544;351;0.00;2600.00;1000.00;1400.00;1200.00;800.00;370000.00;0.00;0;3644;9861;3221;1229;680;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;"";0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;40;320000000;8000000;40.00;;
683;733;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234230";АККИСТАУСКИЙ С.О.;"";10359;10359;4171;3626;499;46;4388;639;5;150000;2154;2154;0;0;2.00;158500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;2.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16;4286.00;7.00;0.00;0.00;4279.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26938.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;1;"";2154;354;0.00;158500.00;0.00;0.00;0.00;0.00;0.00;0.00;1010;0;1057;520;2884;749;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;6;36000000;6000000;6.00;;
684;734;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234235";ЖАНБАЙСКИЙ С.О.;"";3350;3350;1554;962;333;65;1796;100;5;100000;621;621;0;0;5.00;1955.00;0.00;0.00;0.00;13030.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16;19055.00;6.00;0.00;0.00;25708.00;13030.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;241788.00;34695.00;1;1;0.00;0;0;0;0;1;0;0;1;1;1;"";621;268;0.00;1955.00;0.00;0.00;0.00;13030.00;0.00;0.00;0;3870;3738;451;3166;1394;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41;307500000;7500000;41.00;;
685;735;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234237";ЗИНЕДЕНСКИЙ С.О.;"";1320;1320;482;433;39;9;417;135;5;850000;244;244;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9;4750.00;0.00;0.00;0.00;4750.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4350.00;0.00;0.00;4350.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;0;1;"";244;114;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;2283;4312;1106;1849;695;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;1;"";1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;10;45000000;4500000;10.00;;
686;736;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234239";ИСАТАЙСКИЙ С.О.;"";1468;1468;603;514;35;54;405;62;6;850000;319;287;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5;2115.00;0.00;0.00;0.00;2115.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;0;0;"";0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;"";0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;43;306900000;7100000;43.00;;
687;737;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234241";НАРЫНСКИЙ С.О.;"";1147;1147;487;202;243;42;365;54;6;150000;249;233;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16;9820.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;0;"";233;125;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1059;0;5940;1112;3244;961;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;41;8500000;5000000;41.00;;
688;738;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234243";КАМЫСКАЛИНСКИЙ С.О.;"";3984;3972;1673;1292;161;72;1025;146;5;150000;799;734;0;0;5560.00;4100.00;0.00;0.00;50.00;1410.00;910.00;0.00;0.00;67.00;21.00;0.00;0.00;29.00;0.00;0.00;0.00;0.00;29.00;0.00;0.00;86.00;0.00;76;32803.00;5.50;0.00;0.00;32107.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;241861.00;34695.00;0.00;0.00;200152.00;7014.00;1;1;30.00;0;0;0;0;0;0;0;0;1;1;"";734;494;0.00;4100.00;0.00;0.00;50.00;1410.00;910.00;0.00;0;4890;3873;1009;4881;1636;0;437;53;0;4;1602.00;1125.00;70.22;2.00;0.12;34.00;2.12;441.00;27.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30;180000000;6000000;30.00;;
689;739;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2342";ИСАТАЙСКИЙ РАЙОН;"234245";ТУЩЫКУДЫКСКИЙ С.О.;"";5387;5387;2567;1914;587;61;937;109;5;150000;968;1;0;0;168.00;0.00;0.00;0.00;0.00;168.00;0.00;0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;70233.00;9.00;0.00;0.00;69239.00;985.00;9.00;9.00;0.00;0.00;0.00;0.00;333688.96;17.00;0.00;5.00;329119.96;4547.00;1;1;0.00;0;0;0;0;0;0;1;1;0;0;"";968;308;0.00;0.00;0.00;0.00;0.00;168.00;0.00;0.00;3411;0;2281;1496;2478;1495;0;470;13;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7;34700000;4900000;7.00;;
690;740;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234630";С.О.ҚҰРМАНҒАЗЫ;"";13554;13554;6725;3456;1455;20;1846;683;5;850000;2741;820;0;0;647414.00;637404.00;10010.00;0.00;0.00;0.00;0.00;0.00;0.00;132.00;188.00;252.00;120.00;180.00;60.00;50.00;66.00;10.00;160.00;0.00;0.00;0.00;0.00;1;64.50;63.50;1.00;0.00;0.00;60.00;30.00;0.00;0.00;0.00;0.00;30.00;200583.29;0.00;0.00;0.00;200583.29;0.00;1;1;0.00;0;0;0;0;1;0;0;0;1;1;"";2801;127;0.00;637404.00;10010.00;0.00;0.00;0.00;0.00;0.00;0;0;0;845;370;85;0;289;53;0;7;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10;61250000;6125000;10.00;;
691;741;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234633";АЗГИРСКИЙ С.О.;"";2040;2040;1046;203;102;454;13;441;5;130000;468;468;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50;14718.00;0.00;0.00;0.00;14718.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;200.00;200.00;0.00;1;1;0.00;0;0;0;0;1;0;0;0;1;0;"";450;289;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;3644;16857;5116;4721;56;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;"";1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;5;18000000;0;5.00;;
692;741;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234633";АЗГИРСКИЙ С.О.;"";2040;2040;1046;651;205;84;454;13;6;75000;468;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50;14718.00;0.00;0.00;0.00;14718.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;200.00;0.00;0.00;0.00;200.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;1;"";468;289;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;3644;16857;5116;4721;56;0;95;0;0;0;2125.00;2125.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11;59300000;5309000;11.00;;
693;742;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234635";АККОЛЬСКИЙ С.О.;"";4900;4868;2155;680;190;13;1189;33;5;70000;1153;274;0;0;223880.00;1760.00;0.00;0.00;0.00;430.00;0.00;0.00;219500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29;2253.00;19.00;0.00;0.00;1989.50;244.00;13.00;0.00;0.00;0.00;0.00;13.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;0;0;"";1027;100;0.00;1760.00;0.00;0.00;0.00;430.00;0.00;0.00;0;1854;1221;409;362;298;0;212;0;0;0;5.00;5.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11;30000000;2727272;8.00;;
694;743;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234636";АСАНСКИЙ С.О.;"";1269;1269;592;130;250;123;356;16;4;65000;256;234;0;0;134797.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38;17642.00;0.00;0.00;0.00;17642.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;100.00;0.00;1;1;0.00;0;0;0;0;1;0;0;1;1;1;"";234;132;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;2945;8240;4341;1412;260;0;63;0;0;0;80.00;80.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11;62200000;5654545;11.00;;
695;744;"23";АТЫРАУСКАЯ ОБЛАСТЬ;"2346";КУРМАНГАЗИНСКИЙ РАЙОН;"234637";С.О.БӨКЕЙХАН ;"";1810;1810;1137;531;192;197;673;49;4;160000;387;311;0;0;92920.00;90550.00;2370.00;0.00;0.00;0.00;0.00;0.00;75.00;11.00;0.00;32.00;9.00;8.00;5.00;3.00;0.00;0.00;7.00;0.00;0.00;0.00;0.00;17;1045.00;58.00;0.00;0.00;571.00;367.00;48.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;0;0;0;0;1;0;1;1;1;1;"";387;118;0.00;90550.00;2370.00;0.00;0.00;0.00;0.00;0.00;1018;0;753;116;153;0;0;157;24;5;0;9.00;9.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;"";1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6;18305000;3050833;6.00;;
