id,user_id,kato_2,kato_2_name,kato_4,kato_4_name,kato_6,kato_6_name,form_year,labour_population,labour_constant_population,labour_labour,labour_government_workers,labour_private_labour,labour_private_ogorod,labour_total_econ_inactive_population,labour_unemployed,labour_household_size,labour_average_income_family,house_total_dvor,house_zaselen_dvor,dh_count,dx_number_ogorodov,dx_cx_land,dx_pashnya,dx_mnogoletnie,dx_zelej,dx_pastbishe,dx_senokosy,dx_ogorody,dx_sad,dx_urojai,dx_cucumber,dx_tomato,dx_potato,dx_kapusta,dx_carrot,dx_svekla,dx_sweet_peper,dx_baklajan,dx_kabachek,dx_onion,dx_chesnok,dx_redis,dx_korm,dx_fruits,kx_amount,kz_cx_land,kx_pansya,kx_mnogoletnie,kx_zelej,kx_pastbishe,kx_senokosy,kx_urojai,kx_zerno,kx_rice,kx_maslichnye,kx_korm,kx_mnogoletnie_derevo,kz_cx_land_reserve,kx_pansya_reserve,kx_mnogoletnie_reserve,kx_zelej_reserve,kx_pastbishe_reserve,kx_senokosy_reserve,infrastructure_polivochnaya_sistema_,infrastructure_polivochnaya_sistema_isused,infrastructure_polivy,infrastructure_mtm,infrastructure_mtm_isused,infrastructure_slad,infrastructure_slad_isused,infrastructure_garage,infrastructure_garage_isused,infrastructure_cycsterny,infrastructure_cycsterny_isused,infrastructure_transformator,infrastructure_transformator_isused,specialization_rastenivodstvo,animal_dvor,animal_skot_bird,animal_cx_land,animal_pashnya,animal_mnogolet,animal_zalej,animal_pastbisha,animal_senokos,animal_ogorod,animal_sad,animal_krs_milk,animal_krs_meat,animal_sheep,animal_kozel,animal_horse,animal_camel,animal_pig,animal_chicken,animal_gusi,animal_duck,animal_induk,animal_mik_total,animal_milk_cow,animal_milkrate_cow,animal_mil_kozel,animal_milrate_kozel,animal_milk_horse,animal_milkrate_horse,animal_milk_camel,animal_milkrate_camel,animal_meat_total,animal_meat_cow,animal_meat_sheep,animal_meat_horse,animal_meat_pig,animal_meat_camel,animal_meat_chicken,animal_meat_duck,animal_meat_gusi,animal_egg_total,animal_egg_chicken,animal_egg_gusi,animal_egg_perepel,animal_transformator,animal_transformator_isused,specialization_animal,noncx_sto,noncx_sto_needs,noncx_kindergarden,noncx_kindergarden_needs,noncx_souvenier,noncx_souvenier_needs,noncx_pc_service,noncx_pc_service_needs,noncx_store,noncx_store_needs,noncx_remont_bytovoi_tech,noncx_remont_bytovoi_tech_needs,noncx_metal,noncx_metal_needs,noncx_accounting,noncx_accounting_needs,noncx_photo,noncx_photo_needs,noncx_turism,noncx_turism_needs,noncx_rent,noncx_rent_needs,noncx_cargo,noncx_cargo_needs,noncx_massage,noncx_massage_needs,noncx_foodcourt,noncx_foodcourt_needs,noncx_cleaning,noncx_cleaning_needs,noncx_beuty,noncx_beuty_needs,noncx_carwash,noncx_carwash_needs,noncx_atelie,noncx_atelie_needs,noncx_others,noncx_others_needs,noncx_stroika,noncx_stroika_needs,noncx_mebel,noncx_mebel_needs,noncx_stroi_material,noncx_stroi_material_needs,noncx_svarka,noncx_svarka_needs,noncx_woodworking,noncx_woodworking_needs,noncx_others_uslugi,noncx_others_needs_uslugi,manufacture_milk,manufacture_milk_needs,manufacture_meat,manufacture_meat_needs,manufacture_vegetables,manufacture_vegetables_needs,manufacture_mayo,manufacture_mayo_needs,manufacture_fish,manufacture_fish_needs,manufacture_choco,manufacture_choco_needs,manufacture_beer,manufacture_beer_needs,manufacture_vodka,manufacture_vodka_needs,manufacture_honey,manufacture_honey_needs,manufacture_polufabricat,manufacture_polufabricat_needs,manufacture_bread,manufacture_bread_needs,manufacture_others,manufacture_others_needs,credit_amount,credit_total,credit_average_total,credit_zalog,plant_factor,animal_factor
569,624,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194241,БЕРИКТАССКИЙ С.О.,2023,2554,1800,465,155,210,100,16,16,5,80000,354,330,0,0,906940.0,814945.0,91595.0,0.0,400.0,3000.0,80.0,0.0,0.0,1.5,1.5,0.5,0.3,0.5,0.1,0.1,0.1,0.0,0.5,0.0,0.0,5000.0,1.5,118,48000.0,8500.0,0.0,800.0,43000.0,900.0,0.0,300.0,0.0,1400.0,4500.0,2.0,210.0,0.0,0.0,0.0,210.0,0.0,1,1,30.0,0,0,0,0,0,0,0,0,0,1,,354,220,0.0,814945.0,91595.0,0.0,400.0,3000.0,80.0,0.0,1120,16,18000,330,461,0,0,4000,0,0,0,78548.0,60480.0,77.0,17820.0,22.69,248.0,0.32,0.0,0.0,9.13,5.6,0.2,3.33,0.0,0.0,0.0,0.0,0.0,448000,448000,0,0,0,1,,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,70,420000000,6000000,70.0,23.99,25.1
570,625,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194243,БОЗОЙСКИЙ С.О.,2023,724,724,531,42,489,48,16,15,5,100000,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,220.0,330.0,120.0,220.0,32.0,42.0,52.0,0.0,10.0,0.0,0.0,0.0,0.0,131,26161.74,5936.0,0.0,0.0,20225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936.0,5936.0,0.0,0.0,0.0,0.0,1,1,0.0,0,1,0,1,0,1,0,1,0,1,,86,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,0,4106,346,98,0,0,1530,0,0,0,1510.0,1300.0,86.09,100.0,6.62,110.0,7.28,0.0,0.0,145.0,35.0,45.0,65.0,0.0,0.0,0.0,0.0,0.0,25000,25000,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.67,10.04
571,626,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194245,ДЕГЕРЕССКИЙ С.О.,2023,3622,3300,1557,225,367,897,864,68,5,150000,677,620,0,0,1687498.0,1229882.0,139447.0,0.0,30000.0,0.0,580.0,0.0,26.3,2.1,2.4,11.1,1.2,1.0,0.3,1.0,0.5,0.0,1.0,1.0,0.0,0.0,4.7,146,55300.0,9671.0,4240.0,0.0,45670.0,128.0,20467.0,9494.0,0.0,0.0,9438.0,11029.6,0.0,0.0,0.0,0.0,0.0,0.0,1,1,40.0,1,0,1,0,1,0,1,0,1,1,,677,496,0.0,1229882.0,139447.0,0.0,30000.0,0.0,580.0,0.0,2202,0,38826,300,1254,0,0,5838,0,0,0,1129.0,1129.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,442.1,194.0,182.0,66.0,0.0,0.0,0.1,0.0,0.0,684250,684250,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,41100000,5500000,7.0,14.64,13.94
572,627,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194247,ЖАМБЫЛСКИЙ С.О.,2023,6032,5995,3106,1482,1456,168,1042,81,5,200000,1021,1015,0,0,1064523.0,903751.0,161572.0,0.0,200.0,250.0,720.0,0.0,172.2,6.2,8.2,125.0,6.2,6.7,5.2,4.0,1.5,0.0,7.0,0.7,0.0,0.0,1.5,118,18125.97,4208.19,528.0,0.0,13369.51,42.0,0.0,43.0,0.0,0.0,43.0,30.03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60.0,0,0,0,0,0,0,0,0,1,1,,1021,404,0.0,903751.0,161572.0,0.0,200.0,250.0,720.0,0.0,1444,361,10912,200,811,0,0,5517,0,0,0,2759.0,2743.0,99.42,0.0,0.0,16.0,0.58,0.0,0.0,203.2,128.0,40.0,35.0,0.0,0.0,0.2,0.0,0.0,630700,630700,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,75900000,8433000,15.0,14.72,15.79
573,628,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194251,КАРАКАСТЕКСКИЙ С.О.,2023,5403,5202,3718,1451,1290,977,1564,47,5,200000,986,986,0,0,1334455.0,0.0,0.0,0.0,0.0,0.0,1334455.0,0.0,198.0,23.0,31.0,24.0,23.0,26.0,20.0,15.0,6.0,0.0,27.0,3.0,0.0,486.0,0.0,91,160.0,3322.35,108.0,0.0,5581.0,147.7,2756.0,1676.0,0.0,80.0,995.0,4.5,3100.0,0.0,0.0,0.0,3100.0,0.0,1,1,0.0,1,0,1,0,1,0,1,1,1,1,,986,612,0.0,0.0,0.0,0.0,0.0,0.0,1334455.0,0.0,3326,0,3677,100,695,0,0,5095,0,0,0,1930.0,1889.0,97.88,6.0,0.31,35.0,1.81,0.0,0.0,116.0,50.0,25.0,10.0,0.0,0.0,31.0,0.0,0.0,200000,200000,0,0,1,1,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,204534000,4869857,42.0,20.29,22.48
574,629,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194253,КАРАСУСКИЙ С.О.,2023,12594,12364,5880,1659,3676,545,2049,50,6,130000,2030,2010,0,0,1520659.0,1434987.0,79494.2,0.0,200.0,587.0,1840.0,0.0,304.7,3.2,5.5,260.0,14.0,2.6,3.7,3.7,2.7,0.0,6.0,2.3,0.0,0.0,1.0,323,8057.12,4342.89,1014.0,0.0,3623.33,90.9,0.0,59.4,0.0,0.0,59.4,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20.0,0,1,0,1,0,1,0,1,1,1,,2030,757,0.0,1434987.0,79494.2,0.0,200.0,587.0,1840.0,0.0,2397,199,16471,215,652,0,0,5467,0,0,0,4554.0,4554.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,409.2,320.0,61.0,28.0,0.0,0.0,0.2,0.0,0.0,625702,625702,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,25000000,100000,10.0,13.37,14.46
575,630,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194255,С.О. МАТИБУЛАК,2023,4310,3580,2058,378,1349,711,2252,25,5,200000,853,853,0,0,237476.0,236351.0,1125.0,0.0,0.0,0.0,533.0,0.0,90.2,9.0,12.0,15.0,18.0,10.0,8.0,6.0,2.0,0.0,1.0,1.0,2.0,0.2,6.0,114,111395.0,3335.0,0.0,200.0,108060.0,0.0,280.0,200.0,0.0,0.0,0.0,80.0,14869.0,0.0,0.0,0.0,14869.0,0.0,0,1,10.0,0,1,0,1,0,1,1,1,1,1,,853,241,0.0,236351.0,1125.0,0.0,0.0,0.0,533.0,0.0,700,0,20310,0,414,0,0,2467,0,0,0,472.5,378.0,80.0,0.0,0.0,94.5,20.0,0.0,0.0,1508.33,582.75,771.78,153.8,0.0,0.0,0.0,0.0,0.0,300,300,0,0,1,1,,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,77400000,9675000,8.0,19.21,17.66
576,631,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194257,МЫНБАЕВСКИЙ С.О.,2023,5756,5756,2406,15,11,114,1554,95,4,200000,1332,1332,0,0,915179.0,907979.0,6500.0,0.0,700.0,0.0,506.0,0.0,42.7,2.0,3.0,26.0,3.0,2.5,0.0,1.5,1.5,0.0,2.5,7.0,0.0,0.0,0.0,11,4297.11,3572.56,0.0,0.0,724.55,0.0,283.0,0.7,0.0,1.26,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50.0,0,1,1,1,1,1,0,0,1,1,,1319,382,0.0,907979.0,6500.0,0.0,700.0,0.0,506.0,0.0,3209,0,2614,0,1910,0,0,4100,0,0,0,2154.5,1732.8,80.43,0.0,0.0,421.7,19.57,0.0,0.0,544.8,373.8,143.2,12.8,0.0,0.0,15.0,0.0,0.0,49200,49200,0,0,1,1,,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16,147600000,9225000,16.0,13.36,15.58
577,632,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194259,САМСИНСКИЙ С.О.,2023,3452,3452,1751,358,115,115,385,50,6,250000,710,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,98,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,60.0,0,1,0,1,0,1,0,1,0,1,,710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070,0,84928,0,1700,26,0,3630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,145.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,9050,9050,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,110800000,7386667,15.0,10.9,10.54
578,633,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194261,САРЫТАУКУМСКИЙ С.О.,2023,460,460,149,56,7,61,106,10,6,100000,70,70,0,0,33100.0,33100.0,0.0,0.0,0.0,0.0,33100.0,0.0,43.48,3.5,1.08,24.0,2.0,1.2,2.88,3.6,2.52,0.0,2.0,0.7,0.0,0.0,0.0,75,61692.0,2676.25,0.0,0.0,59016.0,1000.0,800.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,1,1,,70,35,0.0,33100.0,0.0,0.0,0.0,0.0,33100.0,0.0,37,700,810,100,350,129,0,150,0,0,0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,341.49,245.0,15.39,55.0,0.0,26.0,0.1,0.0,0.0,18000,18000,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,121000000,7562500,16.0,17.67,19.15
579,634,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194263,ТАЛАПСКИЙ С.О.,2023,3070,2900,2026,150,1000,876,489,42,6,150000,486,480,0,0,812010.0,675850.0,136160.0,0.0,0.0,0.0,480.0,0.0,99.3,7.0,8.0,59.5,2.5,4.8,3.7,2.1,1.2,0.0,5.5,1.8,0.0,0.0,3.2,172,69000.0,2400.0,28.0,0.0,67000.0,145.0,4228.0,3600.0,0.0,0.0,3600.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50.0,0,0,0,0,0,0,0,0,1,1,,487,334,0.0,675850.0,136160.0,0.0,0.0,0.0,480.0,0.0,968,0,4714,260,564,0,0,500,0,0,0,20.0,14.0,70.0,0.0,0.0,6.0,30.0,0.0,0.0,124.0,45.0,66.0,11.0,0.0,0.0,2.0,0.0,0.0,528000,528000,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8600000,8600000,1.0,11.99,12.35
580,635,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194265,ТАРАНСКИЙ С.О.,2023,2993,2784,1665,152,666,847,1119,18,5,120000,573,562,0,0,662511.0,633511.0,29000.0,0.0,0.0,0.0,221.0,0.0,90.0,4.0,5.0,50.0,7.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,63,107010.0,105010.0,0.0,0.0,20000.0,0.0,4900.0,2500.0,0.0,0.0,23300.0,7.0,3900.0,0.0,0.0,0.0,3900.0,0.0,1,1,35.0,0,0,0,0,0,0,0,0,1,1,,573,231,0.0,633511.0,29000.0,0.0,0.0,0.0,221.0,0.0,2410,0,7473,0,284,0,0,2997,0,0,0,474.0,474.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,140.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,154700,154700,0,0,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,180000000,6000000,30.0,19.13,19.84
581,636,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194267,ТЕМИРЖОЛСКИЙ С.О.,2023,5021,5021,2473,220,1059,543,1052,36,6,150000,981,981,0,0,164930.0,164367.0,563.0,0.0,0.0,0.0,875.0,0.0,16.9,2.1,2.0,3.6,1.0,1.5,1.1,1.1,0.5,0.0,2.5,0.2,0.0,0.0,1.3,108,16426.0,4921.0,0.0,0.0,11505.0,0.0,5092.0,5060.0,0.0,0.0,5060.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30.0,0,0,0,0,0,0,0,0,1,1,,981,207,0.0,164367.0,563.0,0.0,0.0,0.0,875.0,0.0,349,0,3122,84,119,0,0,2477,0,0,0,5.6,4.6,82.14,0.0,0.0,1.0,17.86,0.0,0.0,66.0,29.0,22.0,13.0,0.0,0.0,2.0,0.0,0.0,270133,270133,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,8600000,8600000,1.0,14.61,12.53
582,637,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194273,УЛЬГУЛИНСКИЙ С.О.,2023,1460,1360,625,75,232,96,380,25,6,150000,277,246,0,0,366559.0,299927.0,1402.0,0.0,0.0,0.0,207.0,0.0,32.8,2.1,8.0,11.0,1.1,1.1,1.1,1.5,1.1,0.0,1.9,1.5,1.3,0.0,1.1,52,27838.0,2589.0,1200.0,0.0,25000.0,250.0,32779.0,2640.0,0.0,128.0,2640.0,30011.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,60.0,0,0,0,0,0,0,0,0,1,1,,277,150,0.0,299927.0,1402.0,0.0,0.0,0.0,207.0,0.0,320,0,3220,360,220,0,0,1713,0,0,25,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,20.0,25.0,15.0,0.0,0.0,2.0,0.0,0.0,203847,203847,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40000000,13000000,3.0,13.25,12.8
583,639,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194277,УНГУРТАССКИЙ С.О.,2023,5050,5050,2849,250,2300,300,362,54,6,180000,806,780,0,0,1293654.0,648068.0,29270.0,0.0,34700.0,30360.0,780.0,0.0,26.5,2.4,3.1,8.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,280,91000.0,8230.0,4460.0,0.0,82500.0,1300.0,18317.0,6721.0,0.0,0.0,6710.0,11606.7,0.0,0.0,0.0,0.0,0.0,0.0,1,1,90.0,1,0,1,0,1,1,1,1,1,1,,806,560,0.0,648068.0,29270.0,0.0,34700.0,30360.0,780.0,0.0,788,0,10110,885,415,0,0,5087,0,0,0,414.0,404.0,97.58,0.0,0.0,10.0,2.42,0.0,0.0,118.1,28.0,64.0,26.0,0.0,0.0,0.1,0.0,0.0,600950,600950,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72,522000000,7250000,72.0,27.61,26.52
584,640,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194279,КАРГАЛИНСКИЙ С.О.,2023,30905,30905,14593,3276,6104,5904,5904,1295,5,150000,6919,6820,0,0,3696347.0,3447528.0,247949.0,0.0,600.0,650.0,3124.0,0.0,371.5,7.0,9.2,269.0,15.0,6.7,13.0,10.6,8.2,0.0,8.6,7.2,5.5,0.0,11.5,32,2869.0,541.18,360.0,0.0,292.66,0.0,0.0,22.0,0.0,0.0,22.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,30.0,0,1,0,1,0,1,0,1,1,1,,6919,647,0.0,3447528.0,247949.0,0.0,600.0,650.0,3124.0,0.0,2133,0,4457,54,1159,0,0,8837,0,0,0,4302.0,4052.0,94.19,0.0,0.0,250.0,5.81,0.0,0.0,218.3,149.0,23.0,46.0,0.0,0.0,0.3,0.0,0.0,1023400,1023400,0,0,1,1,,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15,78000000,0,15.0,14.23,15.54
585,641,19,АЛМАТИНСКАЯ ОБЛАСТЬ,1942,ЖАМБЫЛСКИЙ РАЙОН,194281,ШИЕНСКИЙ С.О.,2023,2977,2977,1447,154,510,216,587,26,5,100000,554,554,0,0,910219.0,741256.0,168962.3,0.0,0.0,0.0,670000.0,0.0,76.7,5.2,7.0,9.1,5.2,5.7,4.5,3.5,12.0,10.0,6.0,5.0,0.0,0.0,3.5,42,7089.25,902.74,0.0,0.0,6108.66,77.85,12668.0,1610.0,0.0,0.0,10860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,1,0,1,0,1,0,1,1,1,,554,302,0.0,741256.0,168962.3,0.0,0.0,0.0,670000.0,0.0,1852,0,19880,120,1028,0,0,2517,0,0,0,448.0,448.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,285.0,290.0,55.0,0.0,0.0,0.0,0.0,0.0,297500,297500,0,0,1,1,,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,8600000,1,1.0,18.21,12.57
